Local time,Ask,Bid,AskVolume,BidVolume
19.09.2016 01:00:20.938,46.455,46.395,0.0001,0
19.09.2016 01:00:21.548,46.45,46.39,0.0001,0
19.09.2016 01:00:42.637,46.455,46.395,0.0001,0
19.09.2016 01:01:03.457,46.45,46.39,0.0001,0
19.09.2016 01:01:03.957,46.455,46.395,0.0001,0
19.09.2016 01:01:47.015,46.47,46.410000000000004,0.0001,0
19.09.2016 01:02:00.498,46.475,46.415,0.0001,0
19.09.2016 01:02:12.844,46.480000000000004,46.42,0.0001,0
19.09.2016 01:02:13.396,46.475,46.415,0.0001,0
19.09.2016 01:02:53.189,46.480000000000004,46.42,0.0001,0
19.09.2016 01:03:13.142,46.485,46.425000000000004,0.0001,0
19.09.2016 01:03:14.550,46.475,46.415,0.0001,0
19.09.2016 01:03:18.450,46.485,46.425000000000004,0.0001,0
19.09.2016 01:03:46.898,46.480000000000004,46.42,0.0001,0
19.09.2016 01:03:47.079,46.485,46.415,0.0001,0
19.09.2016 01:03:51.216,46.475,46.415,0.0001,0
19.09.2016 01:03:51.641,46.480000000000004,46.42,0.0001,0
19.09.2016 01:04:00.293,46.485,46.425000000000004,0.0001,0
19.09.2016 01:04:00.863,46.480000000000004,46.42,0.0001,0
19.09.2016 01:04:01.194,46.485,46.425000000000004,0.0001,0
19.09.2016 01:04:17.112,46.475,46.415,0.0001,0
19.09.2016 01:04:17.600,46.480000000000004,46.42,0.0001,0
19.09.2016 01:04:33.129,46.475,46.415,0.0001,0
19.09.2016 01:04:35.138,46.485,46.425000000000004,0.0001,0
19.09.2016 01:05:33.605,46.475,46.415,0.0001,0
19.09.2016 01:05:37.494,46.485,46.425000000000004,0.0001,0
19.09.2016 01:07:26.056,46.475,46.415,0.0001,0
19.09.2016 01:07:27.301,46.485,46.425000000000004,0.0001,0
19.09.2016 01:07:29.755,46.475,46.415,0.0001,0
19.09.2016 01:07:31.457,46.480000000000004,46.42,0.0001,0
19.09.2016 01:07:37.369,46.485,46.425000000000004,0.0001,0
19.09.2016 01:07:40.672,46.480000000000004,46.42,0.0001,0
19.09.2016 01:07:50.481,46.475,46.415,0.0001,0
19.09.2016 01:07:51.138,46.480000000000004,46.42,0.0001,0
19.09.2016 01:08:09.127,46.485,46.425000000000004,0.0001,0
19.09.2016 01:08:32.727,46.475,46.415,0.0001,0
19.09.2016 01:08:37.533,46.480000000000004,46.42,0.0001,0
19.09.2016 01:08:38.256,46.485,46.425000000000004,0.0001,0
19.09.2016 01:08:42.239,46.480000000000004,46.42,0.0001,0
19.09.2016 01:08:45.343,46.485,46.425000000000004,0.0001,0
19.09.2016 01:08:46.227,46.475,46.415,0.0001,0
19.09.2016 01:09:50.010,46.485,46.425000000000004,0.0001,0
19.09.2016 01:09:51.111,46.475,46.415,0.0001,0
19.09.2016 01:10:02.146,46.480000000000004,46.42,0.0001,0
19.09.2016 01:10:19.275,46.475,46.415,0.0001,0
19.09.2016 01:10:37.867,46.480000000000004,46.42,0.0001,0
19.09.2016 01:10:53.081,46.475,46.415,0.0001,0
19.09.2016 01:12:45.304,46.480000000000004,46.42,0.0001,0
19.09.2016 01:13:42.575,46.475,46.415,0.0001,0
19.09.2016 01:14:18.871,46.47,46.410000000000004,0.0001,0
19.09.2016 01:14:49.597,46.455,46.395,0.0001,0
19.09.2016 01:15:08.131,46.45,46.39,0.0001,0
19.09.2016 01:15:29.535,46.445,46.385,0.0001,0
19.09.2016 01:15:31.437,46.44,46.38,0.0001,0
19.09.2016 01:15:31.837,46.445,46.385,0.0001,0
19.09.2016 01:15:33.572,46.435,46.375,0.0001,0
19.09.2016 01:15:42.652,46.44,46.38,0.0001,0
19.09.2016 01:15:42.993,46.435,46.375,0.0001,0
19.09.2016 01:15:44.754,46.43,46.37,0.0001,0
19.09.2016 01:17:49.333,46.425000000000004,46.365,0.0001,0
19.09.2016 01:18:01.177,46.42,46.36,0.0001,0
19.09.2016 01:18:03.477,46.410000000000004,46.35,0.0001,0
19.09.2016 01:18:04.179,46.42,46.36,0.0001,0
19.09.2016 01:18:30.213,46.410000000000004,46.35,0.0001,0
19.09.2016 01:18:53.677,46.405,46.345,0.0001,0
19.09.2016 01:18:56.415,46.410000000000004,46.35,0.0001,0
19.09.2016 01:19:27.878,46.405,46.345,0.0001,0
19.09.2016 01:19:37.377,46.4,46.34,0.0001,0
19.09.2016 01:19:37.783,46.415,46.355000000000004,0.0001,0
19.09.2016 01:19:39.601,46.410000000000004,46.35,0.0001,0
