Local time,Ask,Bid,AskVolume,BidVolume
26.09.2016 01:00:00.363,46.325,46.265,0.0001,0
26.09.2016 01:00:01.253,46.32,46.26,0.0001,0
26.09.2016 01:00:16.473,46.32,46.245,0.0001,0
26.09.2016 01:01:56.574,46.325,46.255,0.0001,0
26.09.2016 01:03:00.366,46.32,46.245,0.0001,0
26.09.2016 01:03:13.173,46.325,46.255,0.0001,0
26.09.2016 01:03:23.888,46.325,46.265,0.0001,0
26.09.2016 01:03:35.702,46.33,46.27,0.0001,0
26.09.2016 01:04:57.607,46.325,46.265,0.0001,0
26.09.2016 01:05:30.252,46.33,46.27,0.0001,0
26.09.2016 01:05:43.864,46.325,46.265,0.0001,0
26.09.2016 01:06:11.988,46.33,46.27,0.0001,0
26.09.2016 01:06:29.514,46.325,46.265,0.0001,0
26.09.2016 01:06:39.881,46.33,46.27,0.0001,0
26.09.2016 01:06:43.336,46.34,46.28,0.0001,0
26.09.2016 01:06:53.847,46.345,46.285000000000004,0.0001,0
26.09.2016 01:07:07.661,46.34,46.28,0.0001,0
26.09.2016 01:08:25.440,46.345,46.285000000000004,0.0001,0
26.09.2016 01:09:04.182,46.34,46.28,0.0001,0
26.09.2016 01:09:12.989,46.345,46.285000000000004,0.0001,0
26.09.2016 01:09:29.706,46.35,46.29,0.0001,0
26.09.2016 01:09:34.010,46.345,46.285000000000004,0.0001,0
26.09.2016 01:09:44.557,46.35,46.29,0.0001,0
26.09.2016 01:10:18.770,46.345,46.285000000000004,0.0001,0
26.09.2016 01:10:46.996,46.35,46.29,0.0001,0
26.09.2016 01:10:48.641,46.355000000000004,46.295,0.0001,0
26.09.2016 01:10:56.305,46.35,46.29,0.0001,0
26.09.2016 01:11:08.224,46.355000000000004,46.295,0.0001,0
26.09.2016 01:12:01.280,46.35,46.29,0.0001,0
26.09.2016 01:12:18.996,46.355000000000004,46.295,0.0001,0
26.09.2016 01:12:32.418,46.35,46.29,0.0001,0
26.09.2016 01:12:59.131,46.345,46.285000000000004,0.0001,0
26.09.2016 01:13:15.548,46.34,46.28,0.0001,0
26.09.2016 01:13:27.858,46.345,46.285000000000004,0.0001,0
26.09.2016 01:13:49.476,46.335,46.265,0.0001,0
26.09.2016 01:13:50.878,46.315,46.255,0.0001,0
26.09.2016 01:13:55.810,46.325,46.265,0.0001,0
26.09.2016 01:14:00.819,46.32,46.26,0.0001,0
26.09.2016 01:14:01.793,46.300000000000004,46.24,0.0001,0
26.09.2016 01:14:02.323,46.305,46.245,0.0001,0
26.09.2016 01:14:02.932,46.31,46.25,0.0001,0
26.09.2016 01:14:15.850,46.315,46.255,0.0001,0
26.09.2016 01:14:29.519,46.305,46.245,0.0001,0
