Local time,Ask,Bid,AskVolume,BidVolume
28.09.2016 01:00:02.306,46.265,46.205,0.0001,0
28.09.2016 01:00:14.979,46.26,46.2,0.0001,0
28.09.2016 01:00:15.970,46.255,46.195,0.0001,0
28.09.2016 01:00:32.659,46.26,46.2,0.0001,0
28.09.2016 01:00:34.761,46.27,46.21,0.0001,0
28.09.2016 01:00:35.362,46.265,46.205,0.0001,0
28.09.2016 01:00:37.269,46.27,46.21,0.0001,0
28.09.2016 01:00:38.265,46.275,46.215,0.0001,0
28.09.2016 01:00:42.178,46.265,46.205,0.0001,0
28.09.2016 01:00:47.375,46.27,46.21,0.0001,0
28.09.2016 01:00:47.876,46.275,46.205,0.0001,0
28.09.2016 01:00:50.821,46.27,46.21,0.0001,0
28.09.2016 01:00:51.483,46.265,46.195,0.0001,0
28.09.2016 01:01:01.493,46.265,46.205,0.0001,0
28.09.2016 01:01:02.033,46.255,46.195,0.0001,0
28.09.2016 01:01:09.250,46.27,46.21,0.0001,0
28.09.2016 01:01:10.815,46.255,46.195,0.0001,0
28.09.2016 01:01:21.520,46.265,46.205,0.0001,0
28.09.2016 01:01:25.847,46.26,46.2,0.0001,0
28.09.2016 01:01:40.848,46.275,46.215,0.0001,0
28.09.2016 01:02:34.204,46.28,46.22,0.0001,0
28.09.2016 01:02:35.606,46.275,46.215,0.0001,0
28.09.2016 01:02:36.142,46.265,46.205,0.0001,0
28.09.2016 01:02:46.617,46.28,46.22,0.0001,0
28.09.2016 01:02:50.033,46.275,46.215,0.0001,0
28.09.2016 01:03:03.036,46.28,46.22,0.0001,0
28.09.2016 01:03:24.766,46.275,46.215,0.0001,0
28.09.2016 01:04:23.728,46.27,46.21,0.0001,0
28.09.2016 01:04:37.043,46.265,46.205,0.0001,0
28.09.2016 01:05:28.911,46.255,46.195,0.0001,0
28.09.2016 01:05:30.915,46.295,46.225,0.0001,0
28.09.2016 01:05:31.173,46.29,46.230000000000004,0.0001,0
28.09.2016 01:05:31.517,46.31,46.25,0.0001,0
28.09.2016 01:05:49.935,46.32,46.26,0.0001,0
28.09.2016 01:06:03.550,46.315,46.255,0.0001,0
28.09.2016 01:06:23.675,46.31,46.25,0.0001,0
28.09.2016 01:06:29.516,46.315,46.255,0.0001,0
28.09.2016 01:06:30.127,46.32,46.26,0.0001,0
28.09.2016 01:06:36.482,46.325,46.265,0.0001,0
28.09.2016 01:06:47.715,46.335,46.275,0.0001,0
28.09.2016 01:06:48.495,46.325,46.265,0.0001,0
28.09.2016 01:06:55.301,46.34,46.28,0.0001,0
28.09.2016 01:07:10.918,46.335,46.265,0.0001,0
28.09.2016 01:07:11.920,46.34,46.28,0.0001,0
28.09.2016 01:07:25.857,46.345,46.285000000000004,0.0001,0
28.09.2016 01:07:42.185,46.335,46.265,0.0001,0
28.09.2016 01:07:51.863,46.34,46.28,0.0001,0
28.09.2016 01:08:11.483,46.33,46.27,0.0001,0
28.09.2016 01:09:35.797,46.335,46.275,0.0001,0
28.09.2016 01:11:41.086,46.33,46.27,0.0001,0
28.09.2016 01:11:52.906,46.325,46.265,0.0001,0
28.09.2016 01:12:01.006,46.34,46.28,0.0001,0
28.09.2016 01:12:03.308,46.33,46.27,0.0001,0
28.09.2016 01:12:14.622,46.325,46.265,0.0001,0
28.09.2016 01:12:51.366,46.34,46.28,0.0001,0
28.09.2016 01:13:02.377,46.33,46.27,0.0001,0
28.09.2016 01:13:04.078,46.325,46.265,0.0001,0
28.09.2016 01:13:25.296,46.32,46.26,0.0001,0
28.09.2016 01:14:54.001,46.33,46.27,0.0001,0
28.09.2016 01:15:10.582,46.325,46.265,0.0001,0
28.09.2016 01:15:19.626,46.33,46.27,0.0001,0
28.09.2016 01:15:20.135,46.325,46.265,0.0001,0
28.09.2016 01:15:30.938,46.33,46.27,0.0001,0
28.09.2016 01:16:27.194,46.32,46.26,0.0001,0
28.09.2016 01:16:39.006,46.315,46.255,0.0001,0
28.09.2016 01:18:04.499,46.31,46.25,0.0001,0
28.09.2016 01:18:50.146,46.32,46.26,0.0001,0
28.09.2016 01:18:56.552,46.315,46.255,0.0001,0
28.09.2016 01:18:56.959,46.31,46.25,0.0001,0
28.09.2016 01:23:34.042,46.32,46.26,0.0001,0
28.09.2016 01:23:44.863,46.31,46.25,0.0001,0
28.09.2016 01:23:50.885,46.315,46.255,0.0001,0
28.09.2016 01:24:01.187,46.32,46.26,0.0001,0
28.09.2016 01:24:15.892,46.315,46.255,0.0001,0
28.09.2016 01:24:38.657,46.32,46.26,0.0001,0
28.09.2016 01:25:19.954,46.325,46.265,0.0001,0
28.09.2016 01:25:22.356,46.335,46.275,0.0001,0
28.09.2016 01:25:22.897,46.34,46.28,0.0001,0
28.09.2016 01:25:35.519,46.345,46.285000000000004,0.0001,0
28.09.2016 01:25:46.280,46.35,46.29,0.0001,0
28.09.2016 01:25:48.888,46.355000000000004,46.295,0.0001,0
28.09.2016 01:25:49.238,46.36,46.300000000000004,0.0001,0
28.09.2016 01:25:57.928,46.355000000000004,46.295,0.0001,0
28.09.2016 01:26:08.408,46.35,46.29,0.0001,0
28.09.2016 01:26:24.121,46.335,46.275,0.0001,0
28.09.2016 01:26:33.501,46.325,46.265,0.0001,0
28.09.2016 01:26:51.145,46.33,46.27,0.0001,0
28.09.2016 01:26:52.752,46.34,46.28,0.0001,0
28.09.2016 01:26:53.077,46.335,46.275,0.0001,0
28.09.2016 01:27:00.861,46.345,46.285000000000004,0.0001,0
28.09.2016 01:27:01.162,46.34,46.28,0.0001,0
28.09.2016 01:27:29.623,46.33,46.27,0.0001,0
28.09.2016 01:27:30.120,46.325,46.265,0.0001,0
28.09.2016 01:27:34.206,46.335,46.275,0.0001,0
28.09.2016 01:28:00.825,46.33,46.27,0.0001,0
28.09.2016 01:28:17.436,46.335,46.275,0.0001,0
28.09.2016 01:28:20.839,46.33,46.27,0.0001,0
28.09.2016 01:28:48.186,46.325,46.265,0.0001,0
28.09.2016 01:28:52.490,46.32,46.26,0.0001,0
28.09.2016 01:28:59.096,46.325,46.265,0.0001,0
28.09.2016 01:29:00.297,46.32,46.26,0.0001,0
28.09.2016 01:29:56.348,46.33,46.27,0.0001,0
28.09.2016 01:30:10.460,46.335,46.275,0.0001,0
28.09.2016 01:31:44.893,46.34,46.28,0.0001,0
28.09.2016 01:31:45.505,46.345,46.285000000000004,0.0001,0
28.09.2016 01:31:56.893,46.35,46.29,0.0001,0
28.09.2016 01:33:24.256,46.345,46.285000000000004,0.0001,0
28.09.2016 01:33:30.862,46.35,46.29,0.0001,0
28.09.2016 01:33:43.318,46.345,46.285000000000004,0.0001,0
28.09.2016 01:33:48.614,46.35,46.29,0.0001,0
28.09.2016 01:34:02.224,46.34,46.28,0.0001,0
28.09.2016 01:34:25.224,46.345,46.285000000000004,0.0001,0
28.09.2016 01:35:00.459,46.355000000000004,46.295,0.0001,0
28.09.2016 01:35:02.569,46.35,46.29,0.0001,0
28.09.2016 01:37:00.266,46.355000000000004,46.295,0.0001,0
28.09.2016 01:37:27.590,46.36,46.300000000000004,0.0001,0
28.09.2016 01:37:34.196,46.365,46.305,0.0001,0
28.09.2016 01:37:34.567,46.36,46.300000000000004,0.0001,0
28.09.2016 01:38:00.127,46.365,46.305,0.0001,0
28.09.2016 01:39:12.493,46.355000000000004,46.295,0.0001,0
28.09.2016 01:39:12.883,46.35,46.29,0.0001,0
28.09.2016 01:40:55.498,46.355000000000004,46.295,0.0001,0
28.09.2016 01:41:06.995,46.36,46.300000000000004,0.0001,0
28.09.2016 01:41:07.596,46.365,46.305,0.0001,0
28.09.2016 01:41:08.109,46.355000000000004,46.295,0.0001,0
28.09.2016 01:41:20.354,46.36,46.300000000000004,0.0001,0
28.09.2016 01:42:32.982,46.365,46.305,0.0001,0
28.09.2016 01:42:33.382,46.36,46.300000000000004,0.0001,0
28.09.2016 01:42:35.684,46.365,46.305,0.0001,0
28.09.2016 01:42:36.085,46.36,46.300000000000004,0.0001,0
28.09.2016 01:42:56.102,46.365,46.305,0.0001,0
28.09.2016 01:43:42.069,46.36,46.300000000000004,0.0001,0
28.09.2016 01:46:57.545,46.345,46.285000000000004,0.0001,0
28.09.2016 01:47:17.262,46.35,46.29,0.0001,0
28.09.2016 01:47:34.881,46.355000000000004,46.295,0.0001,0
28.09.2016 01:47:45.824,46.36,46.300000000000004,0.0001,0
28.09.2016 01:48:22.361,46.365,46.305,0.0001,0
28.09.2016 01:48:32.931,46.36,46.300000000000004,0.0001,0
28.09.2016 01:48:47.066,46.365,46.305,0.0001,0
28.09.2016 01:48:47.565,46.36,46.300000000000004,0.0001,0
28.09.2016 01:52:15.011,46.355000000000004,46.295,0.0001,0
28.09.2016 01:52:15.468,46.35,46.29,0.0001,0
28.09.2016 01:52:53.831,46.355000000000004,46.295,0.0001,0
28.09.2016 01:53:54.084,46.34,46.28,0.0001,0
28.09.2016 01:54:14.200,46.345,46.285000000000004,0.0001,0
28.09.2016 01:54:14.546,46.35,46.29,0.0001,0
28.09.2016 01:55:19.072,46.355000000000004,46.295,0.0001,0
28.09.2016 01:55:34.787,46.35,46.29,0.0001,0
28.09.2016 01:55:50.105,46.34,46.28,0.0001,0
28.09.2016 01:55:59.608,46.345,46.285000000000004,0.0001,0
28.09.2016 01:55:59.957,46.34,46.28,0.0001,0
28.09.2016 01:56:05.715,46.325,46.265,0.0001,0
28.09.2016 01:56:06.322,46.32,46.26,0.0001,0
28.09.2016 01:56:09.033,46.325,46.265,0.0001,0
28.09.2016 01:56:20.028,46.32,46.26,0.0001,0
28.09.2016 01:56:20.535,46.33,46.27,0.0001,0
28.09.2016 01:56:22.831,46.325,46.265,0.0001,0
28.09.2016 01:56:23.732,46.32,46.26,0.0001,0
28.09.2016 01:56:25.433,46.325,46.265,0.0001,0
28.09.2016 01:56:30.237,46.33,46.27,0.0001,0
28.09.2016 01:56:30.692,46.325,46.265,0.0001,0
28.09.2016 01:56:31.338,46.33,46.27,0.0001,0
28.09.2016 01:56:31.939,46.32,46.26,0.0001,0
28.09.2016 01:56:45.772,46.325,46.265,0.0001,0
28.09.2016 01:56:47.873,46.32,46.26,0.0001,0
28.09.2016 01:56:58.866,46.315,46.255,0.0001,0
28.09.2016 01:57:08.376,46.32,46.26,0.0001,0
28.09.2016 01:57:13.481,46.325,46.265,0.0001,0
28.09.2016 01:57:26.893,46.32,46.26,0.0001,0
28.09.2016 01:57:35.303,46.315,46.255,0.0001,0
28.09.2016 01:57:35.636,46.32,46.26,0.0001,0
28.09.2016 01:57:38.204,46.325,46.265,0.0001,0
28.09.2016 01:57:38.705,46.32,46.26,0.0001,0
28.09.2016 01:57:43.553,46.325,46.265,0.0001,0
28.09.2016 01:57:56.420,46.32,46.26,0.0001,0
28.09.2016 01:58:31.426,46.315,46.255,0.0001,0
28.09.2016 01:59:07.788,46.32,46.26,0.0001,0
28.09.2016 01:59:18.466,46.325,46.265,0.0001,0
28.09.2016 01:59:18.996,46.32,46.26,0.0001,0
28.09.2016 02:00:55.480,46.315,46.255,0.0001,0
28.09.2016 02:01:41.360,46.325,46.265,0.0001,0
28.09.2016 02:01:53.539,46.32,46.26,0.0001,0
28.09.2016 02:04:02.581,46.315,46.255,0.0001,0
28.09.2016 02:05:02.746,46.295,46.235,0.0001,0
28.09.2016 02:05:09.253,46.300000000000004,46.24,0.0001,0
28.09.2016 02:05:27.847,46.295,46.235,0.0001,0
28.09.2016 02:05:37.422,46.300000000000004,46.24,0.0001,0
28.09.2016 02:05:48.490,46.305,46.245,0.0001,0
28.09.2016 02:06:02.102,46.300000000000004,46.24,0.0001,0
28.09.2016 02:06:02.503,46.295,46.235,0.0001,0
28.09.2016 02:06:22.923,46.305,46.245,0.0001,0
28.09.2016 02:06:27.443,46.295,46.235,0.0001,0
28.09.2016 02:06:33.234,46.300000000000004,46.24,0.0001,0
28.09.2016 02:06:34.235,46.295,46.235,0.0001,0
28.09.2016 02:06:35.241,46.300000000000004,46.24,0.0001,0
28.09.2016 02:06:37.144,46.295,46.235,0.0001,0
28.09.2016 02:06:57.363,46.305,46.245,0.0001,0
28.09.2016 02:07:14.877,46.29,46.230000000000004,0.0001,0
28.09.2016 02:07:36.402,46.28,46.22,0.0001,0
28.09.2016 02:07:36.703,46.275,46.215,0.0001,0
28.09.2016 02:07:56.821,46.27,46.21,0.0001,0
28.09.2016 02:08:06.529,46.265,46.205,0.0001,0
28.09.2016 02:08:17.639,46.230000000000004,46.17,0.0001,0
28.09.2016 02:08:18.088,46.225,46.165,0.0001,0
28.09.2016 02:08:18.392,46.22,46.160000000000004,0.0001,0
28.09.2016 02:08:19.944,46.225,46.165,0.0001,0
28.09.2016 02:08:24.649,46.22,46.160000000000004,0.0001,0
28.09.2016 02:08:27.652,46.225,46.165,0.0001,0
28.09.2016 02:08:30.890,46.22,46.160000000000004,0.0001,0
28.09.2016 02:08:31.335,46.225,46.165,0.0001,0
28.09.2016 02:08:35.367,46.22,46.160000000000004,0.0001,0
28.09.2016 02:08:45.377,46.225,46.165,0.0001,0
28.09.2016 02:08:55.486,46.22,46.160000000000004,0.0001,0
28.09.2016 02:09:02.492,46.21,46.15,0.0001,0
28.09.2016 02:09:05.340,46.215,46.155,0.0001,0
28.09.2016 02:09:06.097,46.21,46.15,0.0001,0
28.09.2016 02:09:13.205,46.2,46.14,0.0001,0
28.09.2016 02:09:20.913,46.195,46.135,0.0001,0
28.09.2016 02:09:34.420,46.19,46.13,0.0001,0
28.09.2016 02:09:39.630,46.195,46.135,0.0001,0
28.09.2016 02:09:43.735,46.21,46.15,0.0001,0
28.09.2016 02:09:48.741,46.215,46.155,0.0001,0
28.09.2016 02:09:58.849,46.21,46.15,0.0001,0
28.09.2016 02:10:04.964,46.22,46.160000000000004,0.0001,0
28.09.2016 02:10:26.781,46.230000000000004,46.17,0.0001,0
28.09.2016 02:10:39.313,46.225,46.165,0.0001,0
28.09.2016 02:10:45.905,46.205,46.145,0.0001,0
28.09.2016 02:11:02.629,46.185,46.125,0.0001,0
28.09.2016 02:11:14.243,46.19,46.13,0.0001,0
28.09.2016 02:11:20.860,46.18,46.12,0.0001,0
28.09.2016 02:11:23.957,46.19,46.13,0.0001,0
28.09.2016 02:11:25.358,46.195,46.135,0.0001,0
28.09.2016 02:11:30.362,46.18,46.12,0.0001,0
28.09.2016 02:11:30.842,46.185,46.125,0.0001,0
28.09.2016 02:11:33.369,46.19,46.13,0.0001,0
28.09.2016 02:11:43.381,46.185,46.125,0.0001,0
