Local time,Ask,Bid,AskVolume,BidVolume
12.09.2016 01:00:10.247,47.660000000000004,47.6,0.0001,0
12.09.2016 01:00:10.749,47.655,47.595,0.0001,0
12.09.2016 01:00:11.296,47.64,47.58,0.0001,0
12.09.2016 01:00:11.951,47.65,47.59,0.0001,0
12.09.2016 01:00:13.299,47.655,47.595,0.0001,0
12.09.2016 01:00:18.505,47.65,47.59,0.0001,0
12.09.2016 01:00:22.109,47.660000000000004,47.6,0.0001,0
12.09.2016 01:00:24.912,47.665,47.605000000000004,0.0001,0
12.09.2016 01:00:28.617,47.675000000000004,47.615,0.0001,0
12.09.2016 01:00:33.224,47.68,47.62,0.0001,0
12.09.2016 01:00:34.427,47.675000000000004,47.615,0.0001,0
12.09.2016 01:00:35.071,47.665,47.605000000000004,0.0001,0
12.09.2016 01:00:38.153,47.67,47.61,0.0001,0
12.09.2016 01:00:39.552,47.65,47.59,0.0001,0
12.09.2016 01:00:49.971,47.655,47.595,0.0001,0
12.09.2016 01:00:58.384,47.660000000000004,47.6,0.0001,0
12.09.2016 01:01:13.202,47.655,47.595,0.0001,0
12.09.2016 01:02:04.671,47.65,47.59,0.0001,0
12.09.2016 01:02:38.713,47.655,47.595,0.0001,0
12.09.2016 01:02:42.031,47.660000000000004,47.6,0.0001,0
12.09.2016 01:02:57.137,47.655,47.595,0.0001,0
12.09.2016 01:03:09.685,47.665,47.605000000000004,0.0001,0
12.09.2016 01:03:10.053,47.67,47.61,0.0001,0
12.09.2016 01:03:12.756,47.665,47.605000000000004,0.0001,0
12.09.2016 01:03:13.064,47.675000000000004,47.615,0.0001,0
12.09.2016 01:03:27.879,47.68,47.62,0.0001,0
12.09.2016 01:03:31.283,47.685,47.625,0.0001,0
12.09.2016 01:03:37.088,47.69,47.63,0.0001,0
12.09.2016 01:03:44.697,47.695,47.635,0.0001,0
12.09.2016 01:03:45.398,47.685,47.625,0.0001,0
12.09.2016 01:04:09.930,47.68,47.62,0.0001,0
12.09.2016 01:04:21.942,47.675000000000004,47.615,0.0001,0
12.09.2016 01:04:23.079,47.67,47.61,0.0001,0
12.09.2016 01:04:23.468,47.665,47.605000000000004,0.0001,0
12.09.2016 01:04:33.159,47.675000000000004,47.615,0.0001,0
12.09.2016 01:04:37.358,47.660000000000004,47.6,0.0001,0
12.09.2016 01:04:43.164,47.655,47.595,0.0001,0
12.09.2016 01:04:43.741,47.645,47.585,0.0001,0
12.09.2016 01:04:53.274,47.65,47.59,0.0001,0
12.09.2016 01:04:55.977,47.64,47.58,0.0001,0
12.09.2016 01:04:56.782,47.645,47.585,0.0001,0
12.09.2016 01:04:57.438,47.65,47.59,0.0001,0
12.09.2016 01:04:58.584,47.645,47.585,0.0001,0
12.09.2016 01:05:03.471,47.64,47.58,0.0001,0
12.09.2016 01:05:05.221,47.635,47.575,0.0001,0
12.09.2016 01:05:17.634,47.63,47.57,0.0001,0
12.09.2016 01:05:21.925,47.625,47.565,0.0001,0
12.09.2016 01:05:22.385,47.63,47.57,0.0001,0
12.09.2016 01:05:23.427,47.635,47.575,0.0001,0
