Local time,Ask,Bid,AskVolume,BidVolume
27.09.2016 01:00:01.394,47.1,47.04,0.0001,0
27.09.2016 01:00:01.694,47.09,47.03,0.0001,0
27.09.2016 01:00:01.999,47.085,47.025,0.0001,0
27.09.2016 01:00:06.853,47.09,47.03,0.0001,0
27.09.2016 01:00:07.511,47.095,47.035000000000004,0.0001,0
27.09.2016 01:00:08.120,47.1,47.04,0.0001,0
27.09.2016 01:00:08.512,47.095,47.035000000000004,0.0001,0
27.09.2016 01:00:14.918,47.105000000000004,47.045,0.0001,0
27.09.2016 01:00:27.456,47.11,47.050000000000004,0.0001,0
27.09.2016 01:00:31.965,47.105000000000004,47.045,0.0001,0
27.09.2016 01:02:31.693,47.095,47.035000000000004,0.0001,0
27.09.2016 01:02:45.423,47.09,47.03,0.0001,0
27.09.2016 01:03:16.188,47.085,47.025,0.0001,0
27.09.2016 01:03:25.510,47.09,47.03,0.0001,0
27.09.2016 01:04:08.005,47.085,47.025,0.0001,0
27.09.2016 01:04:30.039,47.09,47.03,0.0001,0
27.09.2016 01:05:00.931,47.085,47.025,0.0001,0
27.09.2016 01:05:09.373,47.08,47.02,0.0001,0
27.09.2016 01:05:20.384,47.07,47.01,0.0001,0
27.09.2016 01:05:48.516,47.065,47.005,0.0001,0
27.09.2016 01:05:53.623,47.055,46.995,0.0001,0
27.09.2016 01:06:00.932,47.050000000000004,46.99,0.0001,0
27.09.2016 01:06:18.052,47.04,46.980000000000004,0.0001,0
27.09.2016 01:06:25.261,47.035000000000004,46.975,0.0001,0
27.09.2016 01:06:33.215,47.025,46.965,0.0001,0
27.09.2016 01:06:48.624,47.02,46.96,0.0001,0
27.09.2016 01:07:14.337,47.015,46.955,0.0001,0
27.09.2016 01:07:29.556,47.02,46.96,0.0001,0
27.09.2016 01:07:41.277,47.025,46.965,0.0001,0
27.09.2016 01:07:50.085,47.04,46.980000000000004,0.0001,0
27.09.2016 01:07:57.416,47.03,46.97,0.0001,0
27.09.2016 01:08:04.202,47.025,46.965,0.0001,0
27.09.2016 01:08:21.523,47.02,46.96,0.0001,0
